address	section	name	status	family
0x00948bc0	.data	ZTGate action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948bcc	.data	ZTFPSUDVComponent action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948bd8	.data	ZTFenceEntity action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948be4	.data	ZTFence action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948bf0	.data	ZTFeedbackMgr action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948bfc	.data	ZTFeedbackComponent action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948c08	.data	ZTFavoriteAnimalMgr action/value registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c14	.data	ZTExpandoComponent action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c20	.data	ZTEntitySelector action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c2c	.data	ZTEntityCrater action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c38	.data	ZTTransaction action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c44	.data	ZTEconomyMgr action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c50	.data	ZTEconomyComponentStub action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c5c	.data	ZTEconomyComponentStub value registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c68	.data	ZTEconomyComponentGuest action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c74	.data	ZTEconomyComponentGuest value registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c80	.data	ZTEconomyComponentSimple action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c8c	.data	ZTEconomyComponentSimple value registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948c98	.data	ZTEconomyComponent action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948ca4	.data	ZTEconomyComponent value registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948cb0	.data	ZTEconomyComponentHistoryBase action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948cbc	.data	ZTEconomyComponentHistoryBase value registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948cc8	.data	ZTEconomyComponentBase action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948cd4	.data	ZTEconomyComponentBase value registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948ce0	.data	ZTZooSurveyComponent action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948cec	.data	ZTZooStatusComponent action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948cf8	.data	ZTZoopediaTOC action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d04	.data	ZTZoopediaComponent action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d10	.data	ZTUIContextList action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d1c	.data	ZTUITypeList action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d28	.data	ZTUITimedEvents action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d34	.data	ZTUIResearchButton action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d40	.data	ZTUIFullscreenButton action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d4c	.data	ZTPhotoAlbumComponent action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d58	.data	ZTOverviewModeBuildingIcon action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d64	.data	ZTOverviewModeAnimalIcon action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d70	.data	ZTOverviewComponent action registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d78	.data	dynamic overview layer key length/cache globals	identified	UI/content/profile variables/data
0x00948d84	.data	ZTMultiList UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d90	.data	ZTMoneyText UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948d9c	.data	ZTGoalPanel UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948da8	.data	ZTBuyInfoPanel UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948db4	.data	ZTAdoptionSlotMgr handler registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948dc0	.data	ZTAdoptionMgr handler registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948dcc	.data	ZTAdoptionSlot handler registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948dd8	.data	ZTUIAdoptionButton UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948de4	.data	ZTUILayoutMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948df0	.data	ZTTranquilizeMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948dfc	.data	ZTSuperStaffMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948e08	.data	ZTPuzzleMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948e14	.data	ZTPhotoMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948e20	.data	ZTGestureTraceModeBase UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948e2c	.data	ZTFPTrainingMode first-person action-mode handler registry list-head p	identified	Gameplay/entity variables/data
0x00948e38	.data	ZTFPClimbLadderMode first-person action-mode handler registry list-hea	identified	Gameplay/entity variables/data
0x00948e44	.data	ZTFPActionModeBase first-person action-mode handler registry list-head	identified	Gameplay/entity variables/data
0x00948e50	.data	ZTFossilFindingMode handler registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948e5c	.data	ZTFirstPersonMode handler registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948e68	.data	ZTCureDiseaseMode handler registry list-head pointer global	identified	Gameplay/entity variables/data
0x00948e74	.data	ZTCloningGestureMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948e80	.data	ZTTerrainCommandReader UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948e8c	.data	ZTStaffAssignMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948e98	.data	ZTSkyTrackMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948ea4	.data	ZTSelectionMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948eb0	.data	ZTSaveMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948ebc	.data	ZTPlacementMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948ec8	.data	ZTPathMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948ed4	.data	ZTOverheadMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948ee0	.data	ZTMode value-handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948eec	.data	UI value handler registry sentinel node	identified	UI/content/profile variables/data
0x00948ef8	.data	ZTLoadMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f04	.data	ZTGuestViewMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f10	.data	ZTGroundTrackMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f1c	.data	ZTGfxOptionsMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f28	.data	ZTGestureCreationMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f34	.data	ZTGameMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f40	.data	ZTFileMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f4c	.data	ZTFenceMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f58	.data	ZTEntityMovementMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f64	.data	ZTElevatedPathMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f70	.data	ZTElevatedCurbMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f7c	.data	ZTDownloadMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f88	.data	ZTDeleteMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948f94	.data	CameraCommandReader UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00948fa0	.data	ZTBiomeMode UI handler registry list-head pointer global	identified	UI/content/profile variables/data
0x00949304	.data	ZTAIWaterFilterComponent default maintenance threshold global	identified	Gameplay/entity variables/data
0x00949308	.data	ZTAIWaterFilterComponent default cancel-threshold global	identified	Gameplay/entity variables/data
0x009494e8	.data	BFNIActorComponent animation command registry list-head pointer global	identified	Gameplay/entity variables/data
0x009495a8	.data	BFRActorComponent value-resolver registry list-head pointer global	identified	Gameplay/entity variables/data
0x00949758	.data	BFTravAnimPathComponent action registry list-head pointer global	identified	Gameplay/entity variables/data
0x00949878	.data	BFTerrainDecalComponent UV scratch U-coordinate global	identified	Gameplay/entity variables/data
0x0094987c	.data	BFTerrainDecalComponent UV scratch V-coordinate global	identified	Gameplay/entity variables/data
0x00949a94	.data	runtime index allocator/vector state	identified	Engine/platform/runtime variables/data
0x00949a9c	.data	BFR runtime resource index allocator counter global	identified	Engine/platform/runtime variables/data
0x00949aa4	.data	BFGCollisionTester nearby candidate vector begin pointer global	identified	Gameplay/entity variables/data
0x00949aa8	.data	BFGCollisionTester nearby candidate vector end pointer global	identified	Gameplay/entity variables/data
0x00949aac	.data	BFGCollisionTester nearby candidate vector capacity pointer global	identified	Gameplay/entity variables/data
0x00949df0	.data	BFAITaskTemplate world-point query scratch result pointer global	identified	Gameplay/entity variables/data
0x00949dfc	.data	BFAITaskTemplate world-point query scratch cell-X/global coordinate fi	identified	Gameplay/entity variables/data
0x00949e00	.data	BFAITaskTemplate world-point query scratch cell-Z/global coordinate fi	identified	Gameplay/entity variables/data
0x0094a040	.data	BFBinder random concrete type candidate vector begin pointer global	identified	Engine/platform/runtime variables/data
0x0094a044	.data	BFBinder random concrete type candidate vector end pointer global	identified	Engine/platform/runtime variables/data
0x0094a048	.data	BFBinder random concrete type candidate vector capacity pointer global	identified	Engine/platform/runtime variables/data
0x0094a4c4	.data	ZTGestureComponent target visual-state vector init flags global	identified	Gameplay/entity variables/data
0x0094a804	.data	static scenario pointer vector begin pointer global	identified	Gameplay/entity variables/data
0x0094a808	.data	static scenario pointer vector end pointer global	identified	Gameplay/entity variables/data
0x0094a80c	.data	static scenario pointer vector capacity pointer global	identified	Gameplay/entity variables/data
0x0094aa2c	.data	BFGTileFittingSurface static surface-sample vector init flags global	identified	Gameplay/entity variables/data
0x0094ab40	.data	ZTPathElevated elevated-path neighbor-offset entry 0 x-delta global	identified	Gameplay/entity variables/data
0x0094ab44	.data	ZTPathElevated elevated-path neighbor-offset entry 0 z-delta global	identified	Gameplay/entity variables/data
0x0094ab48	.data	ZTPathElevated elevated-path neighbor-offset entry 1 x-delta global	identified	Gameplay/entity variables/data
0x0094ab4c	.data	ZTPathElevated elevated-path neighbor-offset entry 1 z-delta global	identified	Gameplay/entity variables/data
0x0094ab50	.data	ZTPathElevated elevated-path neighbor-offset entry 2 x-delta global	identified	Gameplay/entity variables/data
0x0094ab54	.data	ZTPathElevated elevated-path neighbor-offset entry 2 z-delta global	identified	Gameplay/entity variables/data
0x0094ab58	.data	ZTPathElevated elevated-path neighbor-offset entry 3 x-delta global	identified	Gameplay/entity variables/data
0x0094ab5c	.data	ZTPathElevated elevated-path neighbor-offset entry 3 z-delta global	identified	Gameplay/entity variables/data
0x0094ab60	.data	ZTPathElevated elevated-path neighbor-offset entry 4 x-delta global	identified	Gameplay/entity variables/data
0x0094ab64	.data	ZTPathElevated elevated-path neighbor-offset entry 4 z-delta global	identified	Gameplay/entity variables/data
0x0094ab68	.data	ZTPathElevated elevated-path neighbor-offset entry 5 x-delta global	identified	Gameplay/entity variables/data
0x0094ab6c	.data	ZTPathElevated elevated-path neighbor-offset entry 5 z-delta global	identified	Gameplay/entity variables/data
0x0094ab70	.data	ZTPathElevated elevated-path neighbor-offset entry 6 x-delta global	identified	Gameplay/entity variables/data
0x0094ab74	.data	ZTPathElevated elevated-path neighbor-offset entry 6 z-delta global	identified	Gameplay/entity variables/data
0x0094ab78	.data	ZTPathElevated elevated-path neighbor-offset entry 7 x-delta global	identified	Gameplay/entity variables/data
0x0094ab7c	.data	ZTPathElevated elevated-path neighbor-offset entry 7 z-delta global	identified	Gameplay/entity variables/data
0x0094ab80	.data	ZTPathElevated elevated-path neighbor-offset entry 8 x-delta global	identified	Gameplay/entity variables/data
0x0094ab84	.data	ZTPathElevated elevated-path neighbor-offset entry 8 z-delta global	identified	Gameplay/entity variables/data
0x0094ab88	.data	ZTPathElevated elevated-path neighbor-offset entry 9 x-delta global	identified	Gameplay/entity variables/data
0x0094ab8c	.data	ZTPathElevated elevated-path neighbor-offset entry 9 z-delta global	identified	Gameplay/entity variables/data
0x0094ab90	.data	ZTPathElevated elevated-path neighbor-offset entry 10 x-delta global	identified	Gameplay/entity variables/data
0x0094ab94	.data	ZTPathElevated elevated-path neighbor-offset entry 10 z-delta global	identified	Gameplay/entity variables/data
0x0094ab98	.data	ZTPathElevated elevated-path neighbor-offset entry 11 x-delta global	identified	Gameplay/entity variables/data
0x0094ab9c	.data	ZTPathElevated elevated-path neighbor-offset entry 11 z-delta global	identified	Gameplay/entity variables/data
0x0094abb0	.data	ZTElevatedTriangleGraphic cache-intersection scratch vertex init flags	identified	Gameplay/entity variables/data
0x0094b8e8	.data	HWConfig error dialog status code global	identified	UI/content/profile variables/data
0x0094ba80	.data	reachable placement-cell seen-key vector begin global	identified	Gameplay/entity variables/data
0x0094ba84	.data	reachable placement-cell seen-key vector end global	identified	Gameplay/entity variables/data
0x0094ba88	.data	reachable placement-cell seen-key vector capacity global	identified	Gameplay/entity variables/data
0x0094ba90	.data	renderer pending-record batch index vector begin global	identified	Engine/platform/runtime variables/data
0x0094ba94	.data	renderer pending-record batch index vector end global	identified	Engine/platform/runtime variables/data
0x0094ba98	.data	renderer pending-record batch index vector capacity global	identified	Engine/platform/runtime variables/data
0x0094baf0	.data	g_type_getVar	type-cache	
0x0094baf4	.data	g_type_getStateVar	type-cache	
0x0094bb04	.data	pdecal live-point scratch vector begin global	identified	Engine/platform/runtime variables/data
0x0094bb08	.data	pdecal live-point scratch vector end global	identified	Engine/platform/runtime variables/data
0x0094bb0c	.data	pdecal live-point scratch vector capacity global	identified	Engine/platform/runtime variables/data
0x0094bb14	.data	render-component text-layout batch object global	identified	Engine/platform/runtime variables/data
0x0094bb3c	.data	ground-fit scratch pointer vector begin global	identified	Gameplay/entity variables/data
0x0094bb40	.data	ground-fit scratch pointer vector end global	identified	Gameplay/entity variables/data
0x0094bb44	.data	ground-fit scratch pointer vector capacity global	identified	Gameplay/entity variables/data
0x0094bb5c	.data	BFAITaskThinker expired transition-cooldown key vector begin global	identified	Gameplay/entity variables/data
0x0094bb60	.data	BFAITaskThinker expired transition-cooldown key vector end global	identified	Gameplay/entity variables/data
0x0094bb64	.data	BFAITaskThinker expired transition-cooldown key vector capacity global	identified	Gameplay/entity variables/data
0x0094bb8c	.data	BFXMLSchema type-reference guard tree root field global	identified	UI/content/profile variables/data
0x0094bb94	.data	inline UI string intern-table global	identified	UI/content/profile variables/data
0x0094bbb4	.data	ZTAISensorTransport candidate entity vector begin global	identified	Gameplay/entity variables/data
0x0094bbb8	.data	ZTAISensorTransport candidate entity vector end global	identified	Gameplay/entity variables/data
0x0094bbbc	.data	ZTAISensorTransport candidate entity vector capacity global	identified	Gameplay/entity variables/data
0x0094c1b8	.data	BFCollisionComponent global point cache vector begin global	identified	Gameplay/entity variables/data
0x0094c1bc	.data	BFCollisionComponent global point cache vector end global	identified	Gameplay/entity variables/data
0x0094c1c0	.data	BFCollisionComponent global point cache vector capacity global	identified	Gameplay/entity variables/data
0x0094c1ec	.data	placement-region side-bucket terrain-cell scratch vector begin global	identified	Gameplay/entity variables/data
0x0094c1f0	.data	placement-region side-bucket terrain-cell scratch vector end global	identified	Gameplay/entity variables/data
0x0094c1f4	.data	placement-region side-bucket terrain-cell scratch vector capacity glob	identified	Gameplay/entity variables/data
0x0094c214	.data	BFGTraversabilityMgr focus-area fallback list begin global	identified	Gameplay/entity variables/data
0x0094c218	.data	BFGTraversabilityMgr focus-area fallback list end global	identified	Gameplay/entity variables/data
0x0094c21c	.data	BFGTraversabilityMgr focus-area fallback list capacity global	identified	Gameplay/entity variables/data
0x0094c284	.data	BFGPlacementTile surface-triangle scratch vertex init flags global	identified	Gameplay/entity variables/data
0x0094c410	.data	BFR vertex-format PNCT0T1T2 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c414	.data	BFR vertex-format PNCT0T1T2 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c418	.data	BFR vertex-format PNCT0T1T2 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c41c	.data	BFR vertex-format PNCT0T1T2 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c420	.data	BFR vertex-format PNCT0T1T2 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c428	.data	BFR vertex-format PNCT0T1Vec2 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c42c	.data	BFR vertex-format PNCT0T1Vec2 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c430	.data	BFR vertex-format PNCT0T1Vec2 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c434	.data	BFR vertex-format PNCT0T1Vec2 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c438	.data	BFR vertex-format PNCT0T1Vec2 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c440	.data	BFR vertex-format PNCUV0UV1Vec2 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c444	.data	BFR vertex-format PNCUV0UV1Vec2 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c448	.data	BFR vertex-format PNCUV0UV1Vec2 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c44c	.data	BFR vertex-format PNCUV0UV1Vec2 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c450	.data	BFR vertex-format PNCUV0UV1Vec2 accumulated descriptor byte-size globa	identified	Engine/platform/runtime variables/data
0x0094c458	.data	BFR vertex-format PNT0T1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c45c	.data	BFR vertex-format PNT0T1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c460	.data	BFR vertex-format PNT0T1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c464	.data	BFR vertex-format PNT0T1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c468	.data	BFR vertex-format PNT0T1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c470	.data	BFR vertex-format PNT0 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c474	.data	BFR vertex-format PNT0 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c478	.data	BFR vertex-format PNT0 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c47c	.data	BFR vertex-format PNT0 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c480	.data	BFR vertex-format PNT0 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c488	.data	BFR vertex-format PNT0Vec1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c48c	.data	BFR vertex-format PNT0Vec1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c490	.data	BFR vertex-format PNT0Vec1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c494	.data	BFR vertex-format PNT0Vec1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c498	.data	BFR vertex-format PNT0Vec1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c4a0	.data	BFR vertex-format PNUV0Vec1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c4a4	.data	BFR vertex-format PNUV0Vec1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c4a8	.data	BFR vertex-format PNUV0Vec1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c4ac	.data	BFR vertex-format PNUV0Vec1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c4b0	.data	BFR vertex-format PNUV0Vec1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c4b8	.data	BFR vertex-format PN descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c4bc	.data	BFR vertex-format PN descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c4c0	.data	BFR vertex-format PN descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c4c4	.data	BFR vertex-format PN finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c4c8	.data	BFR vertex-format PN accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c4d0	.data	BFR vertex-format PNC descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c4d4	.data	BFR vertex-format PNC descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c4d8	.data	BFR vertex-format PNC descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c4dc	.data	BFR vertex-format PNC finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c4e0	.data	BFR vertex-format PNC accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c4e8	.data	BFR vertex-format PNUV0UV1UV2 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c4ec	.data	BFR vertex-format PNUV0UV1UV2 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c4f0	.data	BFR vertex-format PNUV0UV1UV2 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c4f4	.data	BFR vertex-format PNUV0UV1UV2 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c4f8	.data	BFR vertex-format PNUV0UV1UV2 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c500	.data	BFR vertex-format PCT0T1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c504	.data	BFR vertex-format PCT0T1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c508	.data	BFR vertex-format PCT0T1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c50c	.data	BFR vertex-format PCT0T1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c510	.data	BFR vertex-format PCT0T1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c518	.data	BFR vertex-format PCT0 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c51c	.data	BFR vertex-format PCT0 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c520	.data	BFR vertex-format PCT0 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c524	.data	BFR vertex-format PCT0 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c528	.data	BFR vertex-format PCT0 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c530	.data	BFR vertex-format transformed-position-color descriptor vector begin g	identified	Engine/platform/runtime variables/data
0x0094c534	.data	BFR vertex-format transformed-position-color descriptor vector end glo	identified	Engine/platform/runtime variables/data
0x0094c538	.data	BFR vertex-format transformed-position-color descriptor vector capacit	identified	Engine/platform/runtime variables/data
0x0094c53c	.data	BFR vertex-format transformed-position-color finalized declaration poi	identified	Engine/platform/runtime variables/data
0x0094c540	.data	BFR vertex-format transformed-position-color accumulated descriptor by	identified	Engine/platform/runtime variables/data
0x0094c548	.data	BFR vertex-format PC descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c54c	.data	BFR vertex-format PC descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c550	.data	BFR vertex-format PC descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c554	.data	BFR vertex-format PC finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c558	.data	BFR vertex-format PC accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c560	.data	BFR vertex-format PUV0 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c564	.data	BFR vertex-format PUV0 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c568	.data	BFR vertex-format PUV0 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c56c	.data	BFR vertex-format PUV0 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c570	.data	BFR vertex-format PUV0 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c5ec	.data	BFR vertex-format PNT0UV1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c5f0	.data	BFR vertex-format PNT0UV1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c5f4	.data	BFR vertex-format PNT0UV1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c5f8	.data	BFR vertex-format PNT0UV1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c5fc	.data	BFR vertex-format PNT0UV1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c604	.data	ZTTankMgr tank-entry scratch pointer vector begin global	identified	Gameplay/entity variables/data
0x0094c608	.data	ZTTankMgr tank-entry scratch pointer vector end global	identified	Gameplay/entity variables/data
0x0094c60c	.data	ZTTankMgr tank-entry scratch pointer vector capacity global	identified	Gameplay/entity variables/data
0x0094c69c	.data	show score threshold fallback record +0x14 zero field global	identified	UI/content/profile variables/data
0x0094c6a0	.data	show score threshold fallback record +0x18 zero field global	identified	UI/content/profile variables/data
0x0094c6a4	.data	show score threshold fallback record +0x1c zero field global	identified	UI/content/profile variables/data
0x0094c6d4	.data	requirements parse context typed-value singleton pointer global	identified	UI/content/profile variables/data
0x0094c6e4	.data	pdecal interpolation scratch point vector begin global	identified	Engine/platform/runtime variables/data
0x0094c6e8	.data	pdecal interpolation scratch point vector end global	identified	Engine/platform/runtime variables/data
0x0094c6ec	.data	pdecal interpolation scratch point vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c6f8	.data	phighdecal child mesh uint16 index scratch vector begin global	identified	Engine/platform/runtime variables/data
0x0094c6fc	.data	phighdecal child mesh uint16 index scratch vector end global	identified	Engine/platform/runtime variables/data
0x0094c700	.data	phighdecal child mesh uint16 index scratch vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c708	.data	phighdecal child mesh point scratch vector begin global	identified	Engine/platform/runtime variables/data
0x0094c70c	.data	phighdecal child mesh point scratch vector end global	identified	Engine/platform/runtime variables/data
0x0094c710	.data	phighdecal child mesh point scratch vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c720	.data	BFR position3 vertex-declaration cache descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c724	.data	BFR position3 vertex-declaration cache descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c728	.data	BFR position3 vertex-declaration cache descriptor vector capacity glob	identified	Engine/platform/runtime variables/data
0x0094c72c	.data	BFR position3 vertex-declaration cache finalized declaration pointer g	identified	Engine/platform/runtime variables/data
0x0094c730	.data	BFR position3 vertex-declaration cache accumulated descriptor byte-siz	identified	Engine/platform/runtime variables/data
0x0094c738	.data	BFR position-texcoord3 vertex-declaration cache descriptor vector begi	identified	Engine/platform/runtime variables/data
0x0094c73c	.data	BFR position-texcoord3 vertex-declaration cache descriptor vector end 	identified	Engine/platform/runtime variables/data
0x0094c740	.data	BFR position-texcoord3 vertex-declaration cache descriptor vector capa	identified	Engine/platform/runtime variables/data
0x0094c744	.data	BFR position-texcoord3 vertex-declaration cache finalized declaration 	identified	Engine/platform/runtime variables/data
0x0094c748	.data	BFR position-texcoord3 vertex-declaration cache accumulated descriptor	identified	Engine/platform/runtime variables/data
